rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/actor_loss,rollout/ep_len_mean,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,0.8370339274406433,0.3378714323043823,139899,140000,0.018397953361272812,,,-66.08890533447266,,0.0003,902.833232218986,1000.0
721.79587671,71,0.9354633092880249,0.5744632482528687,142229,142330,0.018510857596993446,1978,200,-65.76380157470703,893.33,0.0003,,
,,-1.3390674591064453,0.4900146722793579,144899,145000,0.018902618438005447,,,-66.78565216064453,,0.0003,917.2136253900826,1000.0
722.0885858000001,71,-0.47524821758270264,0.5351738929748535,146229,146330,0.019040348008275032,2039,204,-66.43043518066406,893.33,0.0003,,
724.3081199900001,72,0.48288825154304504,0.9332154989242554,149260,149361,0.018395278602838516,2072,208,-66.45765686035156,893.5,0.0003,,
,,-0.6388764977455139,0.4206838607788086,149899,150000,0.019016729667782784,,,-66.77418518066406,,0.0003,907.6304989901255,1000.0
716.6671387700001,71,-0.0770263522863388,0.5368762016296387,152310,152411,0.01845136098563671,2118,212,-66.47827911376953,884.0,0.0003,,
,,-0.007851436734199524,0.3958117961883545,154899,155000,0.017793312668800354,,,-67.45203399658203,,0.0003,917.8422636337316,1000.0
723.4109889199999,71,0.9307935237884521,0.5571498870849609,156310,156411,0.01850583776831627,2177,216,-66.86723327636719,884.0,0.0003,,
,,-0.4486795961856842,0.5186498165130615,159899,160000,0.01732996292412281,,,-67.21224975585938,,0.0003,914.9984300025739,1000.0
741.0864853400001,71,0.03080180287361145,0.3817662000656128,160310,160411,0.017263947054743767,2233,220,-67.41902923583984,902.59,0.0003,,
741.0397145100001,72,-0.1907767802476883,0.6781471967697144,164310,164411,0.018409959971904755,2279,224,-67.6343994140625,902.59,0.0003,,
,,0.8370981216430664,0.512847363948822,164899,165000,0.017624150961637497,,,-67.23768615722656,,0.0003,922.6689067552797,1000.0
750.2488063100001,72,-0.5614070892333984,0.4370627701282501,168310,168411,0.01810789294540882,2339,228,-68.23220825195312,910.66,0.0003,,
,,0.34972208738327026,0.33987119793891907,169899,170000,0.017175063490867615,,,-68.6998062133789,,0.0003,920.4071478826925,1000.0
743.2960694200001,71,1.0930423736572266,0.3864292502403259,171337,171438,0.01793610118329525,2385,232,-67.64594268798828,900.93,0.0003,,
736.9497923399999,72,0.008243530988693237,0.4953519403934479,174441,174542,0.017441637814044952,2418,236,-68.444580078125,891.97,0.0003,,
,,0.3021999001502991,0.6483315229415894,174899,175000,0.017068959772586823,,,-69.02816772460938,,0.0003,800.1781216877513,903.9
748.0756906199999,72,0.30756086111068726,0.7007638216018677,178441,178542,0.017440065741539,2476,240,-68.37803649902344,901.84,0.0003,,
,,-0.7046521902084351,0.5861326456069946,179899,180000,0.01760047674179077,,,-68.57262420654297,,0.0003,831.6168127426703,903.0
748.70459629,72,0.23576343059539795,0.6625525951385498,182441,182542,0.016684604808688164,2533,244,-68.48374938964844,901.84,0.0003,,
,,1.4663456678390503,0.39782512187957764,184899,185000,0.01711409166455269,,,-70.15498352050781,,0.0003,835.6085997937713,1000.0
748.5891646500002,71,-0.09028889238834381,0.25369030237197876,186441,186542,0.016752054914832115,2591,248,-70.21383666992188,911.74,0.0003,,
741.2720357900001,72,-0.41996267437934875,0.8043715953826904,188571,188672,0.016584036871790886,2615,252,-69.54403686523438,902.61,0.0003,,
,,-0.38221922516822815,0.49296656250953674,189899,190000,0.016565686091780663,,,-69.84455108642578,,0.0003,731.1658168694514,905.2
735.45872714,72,-0.5085214376449585,0.3675400912761688,191657,191758,0.016622276976704597,2662,256,-70.33341979980469,893.47,0.0003,,
,,-0.13332273066043854,0.4050268530845642,194899,195000,0.017251940444111824,,,-69.90985107421875,,0.0003,841.232921030838,901.8
747.27020573,71,-0.2388235479593277,0.4200269281864166,195657,195758,0.016655217856168747,2720,260,-69.52503967285156,895.6,0.0003,,
772.9160539700001,72,0.48420777916908264,0.5149276852607727,199657,199758,0.01577644608914852,2766,264,-70.21945190429688,924.45,0.0003,,
,,0.06901350617408752,1.0906304121017456,199899,200000,0.01683071255683899,,,-70.0275650024414,,0.0003,917.684814994107,1000.0
782.8655136699999,72,-0.13333247601985931,0.6130791902542114,203657,203758,0.016309985890984535,2828,268,-69.52796173095703,934.28,0.0003,,
,,-0.10179302096366882,0.5089210271835327,204899,205000,0.015817144885659218,,,-69.96427917480469,,0.0003,927.9614784431469,1000.0
783.6810694000003,71,-0.19755201041698456,0.33073365688323975,207657,207758,0.01670205220580101,2889,272,-70.6708984375,934.28,0.0003,,
,,-0.4654110074043274,0.37552833557128906,209899,210000,0.01699436455965042,,,-71.53712463378906,,0.0003,831.2668825817324,902.5
783.7244500699999,71,0.1686304360628128,0.400773823261261,211657,211758,0.016380317509174347,2950,276,-70.73026275634766,934.28,0.0003,,
,,-0.8446295261383057,0.3557421565055847,214899,215000,0.016240496188402176,,,-71.35601043701172,,0.0003,812.6200952576007,903.3
784.0894084099999,71,0.4712308645248413,0.3359178304672241,215657,215758,0.015518708154559135,3012,280,-70.64212036132812,934.28,0.0003,,
784.7525138399999,71,0.18851740658283234,0.5150406360626221,219657,219758,0.01588251069188118,3060,284,-70.90556335449219,934.28,0.0003,,
,,0.2526540458202362,0.348288893699646,219899,220000,0.016217784956097603,,,-71.88406372070312,,0.0003,844.1808855330571,903.3
785.4276519399998,71,-0.01837638020515442,0.31686216592788696,223657,223758,0.015764927491545677,3123,288,-71.9784164428711,934.28,0.0003,,
,,1.2589359283447266,0.7181081175804138,224899,225000,0.016028497368097305,,,-71.05655670166016,,0.0003,928.4786308318202,1000.0
795.2381005300001,71,-1.0612716674804688,0.3448077142238617,227657,227758,0.016168227419257164,3187,292,-72.09061431884766,934.28,0.0003,,
,,-1.0189579725265503,0.386867880821228,229899,230000,0.01643429324030876,,,-71.16268157958984,,0.0003,927.2072146832943,1000.0
796.4083203500002,71,0.5614364147186279,0.48543041944503784,231657,231758,0.0160828847438097,3249,296,-72.26095581054688,934.28,0.0003,,
,,-0.22722552716732025,0.30527785420417786,234899,235000,0.016345394775271416,,,-72.31219482421875,,0.0003,724.1590649353806,807.4
797.34472536,71,-1.24088454246521,0.38934585452079773,235657,235758,0.015851937234401703,3309,300,-72.19068908691406,934.28,0.0003,,
780.25041352,71,0.33083784580230713,0.38385307788848877,237804,237905,0.015076843090355396,3333,304,-72.41230773925781,915.75,0.0003,,
,,0.10058456659317017,0.3271723985671997,239899,240000,0.015345071442425251,,,-72.7928466796875,,0.0003,727.2307408560998,813.0
788.9136526500001,71,0.9911720752716064,0.4649929106235504,241804,241905,0.016559619456529617,3393,308,-72.14602661132812,925.44,0.0003,,
,,-0.3364487290382385,0.44672149419784546,244899,245000,0.015675222501158714,,,-73.51263427734375,,0.0003,724.4674234330189,916.5
788.7206402900001,71,0.0736541748046875,0.49147945642471313,245804,245905,0.016735615208745003,3453,312,-71.93815612792969,934.94,0.0003,,
795.4189067600001,71,-0.06968164443969727,0.6346577405929565,249804,249905,0.01676122657954693,3499,316,-71.95911407470703,934.94,0.0003,,
,,-0.7501254677772522,0.5047284960746765,249899,250000,0.016629435122013092,,,-72.73014068603516,,0.0003,895.249069900997,1000.0
796.0259255299998,71,0.6961762309074402,0.3494908809661865,253804,253905,0.015414382331073284,3561,320,-72.00115966796875,934.94,0.0003,,
,,-0.33721813559532166,0.5022687315940857,254899,255000,0.01644088514149189,,,-72.611083984375,,0.0003,818.082628027047,901.8
796.76868527,71,1.6120940446853638,0.6833778023719788,257804,257905,0.015798315405845642,3619,324,-72.56838989257812,934.94,0.0003,,
,,0.7764812707901001,0.5249230861663818,259899,260000,0.016234030947089195,,,-73.36154174804688,,0.0003,935.7437258917838,1000.0
796.8509354499998,71,-0.3077508509159088,0.48938214778900146,261804,261905,0.01619146578013897,3677,328,-73.10577392578125,934.94,0.0003,,
,,-0.9858903884887695,0.5015898942947388,264899,265000,0.016163509339094162,,,-72.61753845214844,,0.0003,824.4837510248647,901.3
805.90162155,71,0.18091708421707153,0.6925308704376221,265804,265905,0.0156423170119524,3735,332,-73.15632629394531,944.67,0.0003,,
798.7960993199999,71,0.6299608945846558,1.112540364265442,269804,269905,0.016520680859684944,3781,336,-74.00148010253906,953.63,0.0003,,
,,-0.7430277466773987,1.3100478649139404,269899,270000,0.01643260009586811,,,-75.03094482421875,,0.0003,245.9253833944269,903.5
786.5052576800001,71,-0.9520432949066162,0.6823978424072266,272829,272930,0.016569556668400764,3829,340,-75.94245147705078,943.88,0.0003,,
,,-0.5478304624557495,1.225254774093628,274899,275000,0.015796823427081108,,,-74.12782287597656,,0.0003,520.3573550955145,822.9
769.6459059700002,71,0.43360769748687744,1.876431941986084,275448,275549,0.016886800527572632,3871,344,-76.36567687988281,930.07,0.0003,,
777.97328738,71,0.4532712697982788,0.8822762966156006,279448,279549,0.016872594133019447,3917,348,-74.60226440429688,930.07,0.0003,,
,,0.004262655973434448,1.226729393005371,279899,280000,0.016447236761450768,,,-73.57979583740234,,0.0003,658.6457153353774,1000.0
758.36834522,71,-0.7125576138496399,0.7106105089187622,282474,282575,0.01564610004425049,3967,352,-74.44786071777344,939.03,0.0003,,
733.56707126,71,0.9104176759719849,0.6983535289764404,284851,284952,0.015177791938185692,3994,356,-74.3561019897461,931.94,0.0003,,
,,1.4235762357711792,1.5466675758361816,284899,285000,0.015435255132615566,,,-75.81278991699219,,0.0003,375.9591807509951,859.1
710.7688228999999,71,-0.14989370107650757,0.8514424562454224,287882,287983,0.015640422701835632,4042,360,-75.27137756347656,922.25,0.0003,,
,,-1.2176899909973145,0.6778275370597839,289899,290000,0.016777267679572105,,,-73.29273223876953,,0.0003,580.9515827819239,1000.0
704.4776534400002,71,0.001667022705078125,1.5462305545806885,291882,291983,0.016749968752264977,4102,364,-74.28892517089844,922.25,0.0003,,
,,-0.269282728433609,1.329278588294983,294899,295000,0.01620784029364586,,,-75.98167419433594,,0.0003,913.7885897234082,1000.0
702.6249459799999,71,-1.0456476211547852,1.0605765581130981,295882,295983,0.01634558103978634,4163,368,-73.2011947631836,922.25,0.0003,,
702.6503287699999,71,-0.632953941822052,1.573439598083496,299882,299983,0.0159962996840477,4208,372,-74.7860107421875,922.25,0.0003,,
,,-0.26777106523513794,0.4643082916736603,299899,300000,0.015943024307489395,,,-73.64579772949219,,0.0003,759.4037335841451,1000.0
696.0771230500001,71,0.34071114659309387,0.46327000856399536,303882,303983,0.017019163817167282,4269,376,-72.47013092041016,922.25,0.0003,,
,,0.031807899475097656,0.7053570747375488,304899,305000,0.017207082360982895,,,-73.07633972167969,,0.0003,785.1733319051564,832.8
683.45643952,71,-0.10113561153411865,0.46923428773880005,307882,307983,0.016465865075588226,4329,380,-74.34757232666016,922.25,0.0003,,
,,1.3318374156951904,0.5605856776237488,309899,310000,0.015442734584212303,,,-73.56590270996094,,0.0003,558.4946002403798,906.5
666.9584914400002,71,-0.5946475267410278,0.9101896286010742,310988,311089,0.015337076038122177,4381,384,-73.83587646484375,913.31,0.0003,,
,,0.03719392418861389,0.9245089292526245,314899,315000,0.01603911630809307,,,-72.7894287109375,,0.0003,625.6733279043343,906.9
658.9493187800002,70,-0.11298878490924835,0.6877707839012146,314988,315089,0.016059650108218193,4440,388,-73.82463836669922,913.31,0.0003,,
655.23375836,71,-1.1331229209899902,0.7115325927734375,318988,319089,0.01582389697432518,4486,392,-73.96351623535156,913.31,0.0003,,
,,1.7529405355453491,3.608447790145874,319899,320000,0.016124088317155838,,,-73.700439453125,,0.0003,951.0695251937956,1000.0
656.2551665399999,71,-0.6265029907226562,0.6049712896347046,322988,323089,0.015353473834693432,4547,396,-72.8121337890625,913.31,0.0003,,
,,0.7604516744613647,0.27509546279907227,324899,325000,0.014798009768128395,,,-73.69181823730469,,0.0003,943.6280432082713,1000.0
655.7981137300001,70,0.8809413909912109,0.4564242362976074,326988,327089,0.015228922478854656,4607,400,-73.41488647460938,913.31,0.0003,,
,,-0.11676850914955139,0.3732273280620575,329899,330000,0.014504029415547848,,,-73.56863403320312,,0.0003,898.9077686887234,1000.0
673.88951785,70,0.37491574883461,0.6936533451080322,330988,331089,0.014796916395425797,4669,404,-74.21945190429688,931.84,0.0003,,
,,-0.8726670145988464,0.32924115657806396,334899,335000,0.014725425280630589,,,-73.33795928955078,,0.0003,907.4442761207931,1000.0
675.37451534,70,-0.9595967531204224,0.46754395961761475,334988,335089,0.014539004303514957,4730,408,-73.94828796386719,931.84,0.0003,,
676.3536271599999,70,-0.8430616855621338,0.2659548819065094,338020,338121,0.014560503885149956,4766,412,-73.7885971069336,922.16,0.0003,,
,,0.19703799486160278,0.3649132251739502,339899,340000,0.014356682077050209,,,-73.0276107788086,,0.0003,918.3891205934808,1000.0
677.48146741,70,0.5508983731269836,0.18565325438976288,342020,342121,0.014117195270955563,4826,416,-75.04680633544922,922.16,0.0003,,
,,1.1247859001159668,0.38124483823776245,344899,345000,0.01508317794650793,,,-74.1345443725586,,0.0003,949.689712246973,1000.0
677.9966999599998,70,0.6668668389320374,0.42590171098709106,346020,346121,0.014283155091106892,4883,420,-74.589111328125,922.16,0.0003,,
,,-1.0156176090240479,0.3492799699306488,349899,350000,0.014634446240961552,,,-74.0533447265625,,0.0003,833.6304390855133,1000.0
679.9035230999999,70,-0.24055331945419312,0.27550551295280457,350020,350121,0.0143716000020504,4944,424,-73.94711303710938,922.16,0.0003,,
681.2254703799999,70,0.1515808403491974,0.30406755208969116,354020,354121,0.014573737047612667,4991,428,-74.62466430664062,922.16,0.0003,,
,,0.452057421207428,0.5425255298614502,354899,355000,0.014810151420533657,,,-74.19918823242188,,0.0003,951.3565341783687,1000.0
683.3459980399999,70,0.1759851723909378,0.3143564462661743,358020,358121,0.014364508911967278,5053,432,-74.81360626220703,922.16,0.0003,,
,,-0.20866113901138306,0.2827504575252533,359899,360000,0.014733467251062393,,,-75.5837631225586,,0.0003,802.5280619421858,1000.0
697.1565788599999,70,-0.38685137033462524,0.2587122321128845,362020,362121,0.01474533136934042,5115,436,-75.46463012695312,922.16,0.0003,,
,,0.2172611951828003,0.39196038246154785,364899,365000,0.014214932918548584,,,-72.86054992675781,,0.0003,954.4210514622857,1000.0
704.0821463500001,70,-0.13107162714004517,0.3394450545310974,366020,366121,0.014868507161736488,5176,440,-74.46726989746094,931.91,0.0003,,
,,-0.061532795429229736,0.2811933755874634,369899,370000,0.014552251435816288,,,-76.02371215820312,,0.0003,892.3885297930799,1000.0
722.54249312,70,0.4509694278240204,0.14139486849308014,370020,370121,0.014329208992421627,5237,444,-74.59971618652344,945.72,0.0003,,
725.2598220499999,70,0.23812420666217804,0.7498157024383545,374020,374121,0.014106678776443005,5284,448,-76.3187255859375,945.72,0.0003,,
,,0.09203635156154633,0.3176773488521576,374899,375000,0.014217128977179527,,,-75.65644836425781,,0.0003,888.9212274204008,1000.0
752.55079862,70,0.9863029718399048,0.2673853039741516,377084,377185,0.014213597401976585,5334,452,-76.21644592285156,946.1,0.0003,,
,,-0.10570946335792542,0.404582142829895,379899,380000,0.014946864917874336,,,-76.08240509033203,,0.0003,933.6697640046477,1000.0
785.9731428700002,70,-0.1873517632484436,0.3878898322582245,381084,381185,0.01347997598350048,5395,456,-76.34766387939453,962.33,0.0003,,
,,1.573673963546753,0.5645753741264343,384899,385000,0.013836138881742954,,,-75.7753677368164,,0.0003,858.135672509647,905.1
811.8192211599999,70,0.16608327627182007,0.453385591506958,385084,385185,0.014159769751131535,5455,460,-75.83567810058594,972.02,0.0003,,
814.7234556899997,70,0.010631367564201355,0.24631544947624207,388464,388565,0.014172698371112347,5494,464,-76.64427185058594,965.82,0.0003,,
,,0.5136463642120361,0.5663860440254211,389899,390000,0.014138059690594673,,,-76.98007202148438,,0.0003,901.1053650886752,1000.0
806.2959109599999,70,-0.034146759659051895,0.3157435357570648,391505,391606,0.014562566764652729,5544,468,-76.28950500488281,956.23,0.0003,,
,,0.2957262396812439,0.4084492325782776,394899,395000,0.013908585533499718,,,-76.65707397460938,,0.0003,785.9337508365046,904.2
802.8071221,70,-0.32533660531044006,0.30855593085289,395026,395127,0.014211537316441536,5598,472,-76.8203353881836,951.44,0.0003,,
810.8896027499998,70,0.33712154626846313,0.5007717609405518,399026,399127,0.013762745074927807,5645,476,-76.94325256347656,951.44,0.0003,,
,,-0.23213651776313782,0.3181114196777344,399899,400000,0.013981818221509457,,,-76.11190032958984,,0.0003,817.8289994148574,1000.0
825.92230956,70,0.9815643429756165,0.5727022290229797,403026,403127,0.013935917057096958,5706,480,-76.27108001708984,951.44,0.0003,,
,,-0.09529292583465576,0.28934621810913086,404899,405000,0.014858010224997997,,,-76.53546142578125,,0.0003,900.9652461586986,1000.0
845.0041075900001,70,0.43050211668014526,0.2506057024002075,407026,407127,0.013756873086094856,5767,484,-77.64179229736328,960.38,0.0003,,
,,-1.4643871784210205,0.3359415531158447,409899,410000,0.014350686222314835,,,-76.73786163330078,,0.0003,795.1839806668344,904.4
845.85013772,70,0.1264619082212448,0.2570120096206665,410056,410157,0.01408768817782402,5815,488,-77.95109558105469,950.68,0.0003,,
850.8947384900001,70,-1.068255066871643,0.35017359256744385,414056,414157,0.014418398961424828,5861,492,-78.09307861328125,950.68,0.0003,,
,,0.01583816111087799,0.4048301577568054,414899,415000,0.013882790692150593,,,-78.16145324707031,,0.0003,834.0283315077425,1000.0
