time/total_timesteps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/episodes,train/ent_coef,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
11340,-16.78643035888672,0.0003,-18.60228729248047,1.6159610748291016,77,48,0.04244014248251915,-131.71303920833336,11239,236.25,146,,
12561,-15.108419418334961,0.0003,-13.547040939331055,1.1150310039520264,77,52,0.03129773586988449,-126.48181678846154,12460,241.55769230769232,161,,
13778,-14.015278816223145,0.0003,-12.864469528198242,1.2287487983703613,78,56,0.023589352145791054,-119.34735626785714,13677,246.03571428571428,175,,
14249,-13.127793312072754,0.0003,-11.020306587219238,1.9791127443313599,78,60,0.021258587017655373,-111.55775441666668,14148,237.48333333333332,181,,
15000,-12.640695571899414,0.0003,-8.71822738647461,1.7068605422973633,,,0.018158795312047005,,14899,,,25.75426226081472,344.9
15742,-11.510311126708984,0.0003,-6.503856658935547,1.558501958847046,77,64,0.015851158648729324,-106.2837135625,15641,245.96875,203,,
17221,-10.87350082397461,0.0003,-1.3612853288650513,1.3604589700698853,77,68,0.012933379970490932,-96.98892592647059,17120,253.25,220,,
19406,-10.564870834350586,0.0003,0.8760449886322021,1.2593605518341064,78,72,0.01211401168256998,-85.89270125,19305,269.52777777777777,247,,
20000,-10.48120403289795,0.0003,-1.4770920276641846,1.1794798374176025,,,0.012189291417598724,,19899,,,33.94182925792993,119.4
21651,-10.683341026306152,0.0003,0.21485084295272827,1.4023633003234863,78,76,0.012533334083855152,-72.93941103947368,21550,284.88157894736844,275,,
22776,-11.52502727508545,0.0003,-0.7198090553283691,1.562499761581421,79,80,0.012714004144072533,-64.91598081250001,22675,284.7,287,,
23164,-11.753806114196777,0.0003,-1.183011531829834,1.4276015758514404,79,84,0.012746734544634819,-60.69819207142858,23063,275.76190476190476,291,,
25000,-11.913139343261719,0.0003,-3.2161946296691895,1.7193968296051025,,,0.013027956709265709,,24899,,,184.93059940369494,523.0
26177,-12.048694610595703,0.0003,0.5770074129104614,1.3249859809875488,78,88,0.013251340948045254,-51.25150086363636,26076,297.46590909090907,333,,
28580,-13.51146411895752,0.0003,0.5558398962020874,1.8537306785583496,79,92,0.013593761250376701,-41.59128444565217,28479,310.6521739130435,360,,
29653,-13.672738075256348,0.0003,-0.5411758422851562,1.509067416191101,79,96,0.0136160459369421,-37.73755843749999,29552,308.8854166666667,372,,
30000,-13.919836044311523,0.0003,1.6953563690185547,2.0780372619628906,,,0.013557782396674156,,29899,,,324.0659032027703,900.1
31830,-15.526644706726074,0.0003,-0.5796298980712891,1.640082836151123,77,100,0.013714889995753765,-28.13436317999999,31729,318.3,409,,
33284,-15.188268661499023,0.0003,1.564433217048645,1.6777288913726807,77,104,0.013599798083305359,-21.71721007,33183,330.65,426,,
35000,-17.564931869506836,0.0003,-1.0000654458999634,1.5716378688812256,,,0.013599291443824768,,34899,,,258.2239073437551,640.0
35419,-16.01266860961914,0.0003,-1.3007057905197144,1.926140546798706,76,108,0.01376014668494463,-13.710223849999998,35318,349.16,460,,
37218,-17.642126083374023,0.0003,-0.49264097213745117,1.7631734609603882,77,112,0.013659407384693623,-5.088867389999995,37117,362.64,479,,
39602,-17.920207977294922,0.0003,1.475055456161499,2.0371856689453125,78,116,0.013618570752441883,14.31357273,39501,366.15,506,,
40000,-18.06490707397461,0.0003,0.5409214496612549,2.1629912853240967,,,0.013681113719940186,,39899,,,371.6924588088135,791.5
41395,-18.885391235351562,0.0003,0.20519421994686127,1.9110291004180908,76,120,0.013936774805188179,23.73574045000001,41294,382.15,537,,
44473,-19.997148513793945,0.0003,1.3162922859191895,2.15543532371521,77,124,0.013772631995379925,45.25402261999999,44372,401.64,572,,
45000,-21.201772689819336,0.0003,-0.8870460391044617,1.885459542274475,,,0.013958788476884365,,44899,,,250.63624512075702,480.3
47558,-22.2451171875,0.0003,0.5747815370559692,2.2540230751037598,77,128,0.013953730463981628,65.38031138000001,47457,420.99,612,,
50000,-24.232555389404297,0.0003,-0.5838297605514526,1.8624327182769775,,,0.014020807109773159,,49899,,,302.6861059743038,618.3
50058,-24.37708282470703,0.0003,-1.7707465887069702,1.9981119632720947,77,132,0.01400378905236721,78.73794463,49957,444.25,647,,
51764,-23.721445083618164,0.0003,-0.020490571856498718,2.0116891860961914,77,136,0.013986451551318169,94.98512672999999,51663,454.14,667,,
54422,-25.728548049926758,0.0003,2.35370135307312,2.3185267448425293,77,140,0.014211028814315796,117.63969041,54321,468.98,697,,
55000,-26.824996948242188,0.0003,1.2376164197921753,2.012512683868408,,,0.013928210362792015,,54899,,,393.03036863633895,706.5
56092,-26.406648635864258,0.0003,-0.4518492817878723,2.1553850173950195,77,144,0.013950849883258343,133.27355041,55991,469.69,726,,
56831,-27.674396514892578,0.0003,0.9591951966285706,2.3233137130737305,77,148,0.013713176362216473,147.49197924,56730,454.91,734,,
59392,-27.68358612060547,0.0003,1.338355541229248,2.405674457550049,77,152,0.013900151476264,164.83659318000002,59291,468.31,762,,
60000,-28.691539764404297,0.0003,-1.286953330039978,3.739604949951172,,,0.013977124355733395,,59899,,,184.41690646023926,252.7
61656,-30.286569595336914,0.0003,0.9918415546417236,2.014103889465332,77,156,0.0135491993278265,178.78898225000003,61555,478.78,791,,
64896,-29.9820499420166,0.0003,-0.2663947343826294,2.246619701385498,78,160,0.01388224121183157,196.17303198000005,64795,506.47,828,,
65000,-31.594499588012695,0.0003,0.8981140851974487,2.5053200721740723,,,0.013904361985623837,,64899,,,498.4684965325461,756.0
68276,-32.74480056762695,0.0003,-0.9079644680023193,8.563325881958008,77,164,0.013846739195287228,215.55025508000006,68175,525.34,879,,
70000,-33.13282012939453,0.0003,0.9439942240715027,2.3485569953918457,,,0.01386759988963604,,69899,,,271.63188949463876,419.1
71529,-35.11383056640625,0.0003,-0.5108568668365479,2.762666702270508,77,168,0.014039471745491028,233.03265513999997,71428,543.08,923,,
74220,-35.38551330566406,0.0003,-0.7758092284202576,2.1372570991516113,77,172,0.013863751664757729,248.85258039999997,74119,548.14,955,,
75000,-35.18115997314453,0.0003,-0.06153172254562378,2.101309061050415,,,0.013805225491523743,,74899,,,330.22853199064264,393.4
76413,-37.40172576904297,0.0003,-1.7387031316757202,2.2858989238739014,77,176,0.013802546076476574,256.76751924,76312,547.62,985,,
78477,-36.047874450683594,0.0003,-0.4526820778846741,2.6613717079162598,77,180,0.013832616619765759,265.78994345,78376,557.01,1008,,
80000,-36.30327224731445,0.0003,0.17570479214191437,2.8733930587768555,,,0.013524774461984634,,79899,,,532.1287411991958,774.4
81791,-39.14992141723633,0.0003,1.335296630859375,3.1818058490753174,77,184,0.013668157160282135,286.9881562,81690,586.27,1057,,
83489,-40.931007385253906,0.0003,0.8819292187690735,2.2688446044921875,77,188,0.013866528868675232,293.39987263,83388,573.12,1076,,
85000,-39.03131866455078,0.0003,-1.575727105140686,2.7976813316345215,,,0.013679241761565208,,84899,,,394.7400984778025,500.1
86540,-38.11830139160156,0.0003,-1.3842236995697021,2.3874058723449707,77,192,0.013900185003876686,305.88204504,86439,579.6,1119,,
87679,-40.283634185791016,0.0003,0.8061040639877319,2.5754733085632324,77,196,0.013694800436496735,315.32248451,87578,580.26,1132,,
89904,-39.583858489990234,0.0003,-1.1111724376678467,2.1969492435455322,77,200,0.01358967274427414,321.71845596,89803,580.74,1158,,
90000,-40.76593017578125,0.0003,0.17511503398418427,2.4994757175445557,,,0.013554880395531654,,89899,,,443.6999149018724,590.8
91495,-41.9936408996582,0.0003,-0.26699942350387573,3.3730955123901367,77,204,0.013396864756941795,331.5076317,91394,582.11,1185,,
93751,-44.070159912109375,0.0003,0.16380122303962708,2.6897776126861572,77,208,0.013538679108023643,338.86399731000006,93650,583.32,1212,,
95000,-44.56080627441406,0.0003,1.5863988399505615,2.8539984226226807,,,0.013497457839548588,,94899,,,525.8614808512444,779.2
96791,-43.05820846557617,0.0003,0.4806632399559021,2.149685859680176,76,212,0.013742435723543167,352.58963897999996,96690,595.73,1260,,
99190,-43.44532775878906,0.0003,-0.9710219502449036,2.1566734313964844,76,216,0.013595640659332275,361.00599599000003,99089,595.88,1288,,
100000,-44.14848327636719,0.0003,0.2962609827518463,3.000977039337158,,,0.013477333821356297,,99899,,,530.238012076437,623.4
102613,-46.04411315917969,0.0003,1.8347668647766113,3.9106311798095703,76,220,0.013350973837077618,381.6215295900001,102512,612.18,1338,,
104214,-46.6156005859375,0.0003,-0.5138747096061707,1.9550144672393799,76,224,0.013655148446559906,381.14774974,104113,597.41,1356,,
105000,-45.54467010498047,0.0003,0.38382935523986816,2.426682472229004,,,0.013683214783668518,,104899,,,441.2254835407337,478.7
105855,-49.218990325927734,0.0003,0.3549289107322693,2.9396791458129883,76,228,0.013593911193311214,383.28865936999995,105754,582.97,1381,,
109064,-47.02587127685547,0.0003,0.21361210942268372,4.278853416442871,76,232,0.013594831340014935,393.71374972999996,108963,590.06,1418,,
110000,-48.86201477050781,0.0003,-0.20308451354503632,2.607663631439209,,,0.013506058603525162,,109899,,,481.83077961071393,497.4
110809,-46.7227783203125,0.0003,-0.11665943264961243,4.459102630615234,76,236,0.013646035455167294,401.9567965600001,110708,590.45,1445,,
114148,-51.23579406738281,0.0003,0.08608973026275635,2.5994904041290283,76,240,0.013464845716953278,416.29252278,114047,597.26,1485,,
115000,-49.60319137573242,0.0003,-0.3242437243461609,2.4063849449157715,,,0.013407140970230103,,114899,,,540.5630514905846,637.3
115361,-49.180458068847656,0.0003,-0.9562681913375854,2.172168016433716,76,244,0.013383539393544197,419.16872537999996,115260,592.69,1509,,
118110,-51.09056854248047,0.0003,1.550623893737793,1.909942388534546,76,248,0.013278431259095669,439.17403147000005,118009,612.79,1541,,
120000,-51.84986114501953,0.0003,-1.8392549753189087,2.381176233291626,,,0.01351047120988369,,119899,,,527.4090412172372,603.6
120435,-54.28777313232422,0.0003,1.591052532196045,2.5483622550964355,76,252,0.013405324891209602,444.04427759000004,120334,610.43,1577,,
123235,-53.18999481201172,0.0003,0.621422290802002,2.968367576599121,76,256,0.012986470013856888,457.85155648000006,123134,615.79,1609,,
125000,-53.08503341674805,0.0003,-0.005974605679512024,2.536343574523926,,,0.013208272866904736,,124899,,,782.661814129597,720.9
125513,-52.4954833984375,0.0003,-0.5147175788879395,2.1846604347229004,76,260,0.013321665115654469,461.13780857000006,125412,606.17,1647,,
128913,-55.01403045654297,0.0003,-0.0773712694644928,2.1066060066223145,76,264,0.013105529360473156,471.49914795000007,128812,606.37,1687,,
130000,-54.090370178222656,0.0003,0.2547343671321869,5.681145668029785,,,0.013115599751472473,,129899,,,603.6198311240253,733.4
132035,-57.148162841796875,0.0003,2.3509180545806885,4.23403263092041,76,268,0.01299291756004095,476.1260732999999,131934,605.06,1732,,
134509,-60.441307067871094,0.0003,1.564821481704712,2.1913187503814697,76,272,0.013074271380901337,480.34237084999995,134408,602.89,1758,,
135000,-57.934539794921875,0.0003,0.5188904404640198,5.736457347869873,,,0.013137751258909702,,134899,,,489.19479553748386,503.9
135929,-57.42570877075195,0.0003,-0.42766624689102173,9.229387283325195,76,276,0.013395401649177074,477.52104965000007,135828,595.16,1782,,
139038,-59.05267333984375,0.0003,-0.25299280881881714,2.174923896789551,76,280,0.01306074857711792,492.14538854,138937,605.61,1817,,
140000,-59.07093048095703,0.0003,1.3365670442581177,2.789597272872925,,,0.013060761615633965,,139899,,,605.9852066350868,749.2
141750,-60.14228820800781,0.0003,0.7090936899185181,2.9686784744262695,76,284,0.012815273366868496,494.89261130000006,141649,599.59,1859,,
144818,-61.561195373535156,0.0003,0.6447862386703491,3.344468355178833,76,288,0.013352209702134132,507.9239017800001,144717,613.29,1895,,
145000,-59.13886260986328,0.0003,-1.450972080230713,2.66534423828125,,,0.012970094569027424,,144899,,,217.83228634828703,238.0
147219,-59.90758514404297,0.0003,0.40053093433380127,4.31390380859375,76,292,0.012962687760591507,508.2517479499999,147118,606.79,1926,,
148871,-63.09967041015625,0.0003,-0.3685784935951233,2.8570098876953125,76,296,0.013157544657588005,513.87613608,148770,611.92,1944,,
150000,-61.77648162841797,0.0003,-0.17538413405418396,5.507539749145508,,,0.013015706092119217,,149899,,,427.39858228367814,476.0
150028,-61.43004608154297,0.0003,2.0758962631225586,3.075389862060547,76,300,0.012996195815503597,510.42232879000005,149927,601.24,1964,,
153145,-62.149776458740234,0.0003,0.48641690611839294,2.4268693923950195,76,304,0.012936970219016075,528.37051939,153044,616.5,2001,,
155000,-63.63772964477539,0.0003,0.42477157711982727,2.675356388092041,,,0.013125428929924965,,154899,,,649.864804493652,622.8
155477,-62.24831008911133,0.0003,1.1196430921554565,2.7583703994750977,76,308,0.012815352529287338,542.4994211400001,155376,617.26,2036,,
159477,-66.12883758544922,0.0003,1.0900940895080566,2.513137102127075,76,312,0.012922856025397778,552.99896408,159376,626.86,2082,,
160000,-63.506446838378906,0.0003,0.34163737297058105,3.0351061820983887,,,0.013039255514740944,,159899,,,742.5563511621556,615.2
163274,-65.04695129394531,0.0003,0.8395506143569946,3.3117024898529053,76,316,0.012754985131323338,571.9458952600002,163173,640.84,2135,,
165000,-63.70201873779297,0.0003,-0.3764142692089081,3.3275866508483887,,,0.012821096926927567,,164899,,,661.8635653798003,656.7
165883,-67.46543884277344,0.0003,1.2500568628311157,3.0467870235443115,76,320,0.012839200906455517,565.90441801,165782,632.7,2175,,
168294,-64.37690734863281,0.0003,-0.05566692352294922,2.3094797134399414,76,324,0.013050191104412079,574.35172531,168193,640.8,2202,,
170000,-67.42823791503906,0.0003,0.5785542726516724,3.3787436485290527,,,0.012729424051940441,,169899,,,634.2407500282279,582.6
170631,-67.34109497070312,0.0003,0.99460369348526,4.069395542144775,76,328,0.012902451679110527,590.4533139800001,170530,647.76,2238,,
173857,-65.6840591430664,0.0003,-0.1457761824131012,3.297844648361206,76,332,0.012874181382358074,595.8224692299998,173756,647.93,2275,,
175000,-69.97407531738281,0.0003,1.8340650796890259,3.1083314418792725,,,0.012800628319382668,,174899,,,471.2881106395856,407.4
175442,-64.4014663696289,0.0003,0.03406229615211487,3.635087490081787,76,336,0.012924292124807835,596.32361907,175341,646.33,2299,,
178613,-66.24467468261719,0.0003,0.7922862768173218,2.4164319038391113,76,340,0.01290474645793438,595.1315877,178512,644.65,2336,,
180000,-68.80157470703125,0.0003,-0.6655362844467163,4.832284927368164,,,0.012769973836839199,,179899,,,744.5087208194193,690.8
180668,-67.99697875976562,0.0003,-0.6734777688980103,2.6189277172088623,76,344,0.012540225870907307,601.58670588,180567,653.07,2371,,
183686,-68.346923828125,0.0003,1.7742230892181396,2.785037040710449,76,348,0.012800810858607292,608.04480198,183585,655.76,2405,,
185000,-71.70292663574219,0.0003,1.6732323169708252,5.660796165466309,,,0.012897868640720844,,184899,,,811.8539021036289,686.4
186404,-69.57426452636719,0.0003,-0.4456048011779785,3.9779670238494873,76,352,0.012827488593757153,625.62557018,186303,659.69,2446,,
190000,-69.26774597167969,0.0003,-0.563492476940155,3.1167354583740234,,,0.012972259894013405,,189899,,,712.2817118512467,693.6
190035,-67.58761596679688,0.0003,-1.4037622213363647,2.7434535026550293,76,356,0.012973485514521599,643.13809372,189934,668.0,2496,,
191692,-69.50100708007812,0.0003,-1.6586287021636963,2.308485984802246,76,360,0.012764750979840755,642.7387424,191591,661.79,2515,,
194312,-70.68505096435547,0.0003,-0.51690274477005,6.760209083557129,76,364,0.012691810727119446,646.15218914,194211,653.99,2544,,
195000,-72.67155456542969,0.0003,0.005966395139694214,4.05576753616333,,,0.013071677647531033,,194899,,,670.0966094727221,617.7
198312,-73.42523956298828,0.0003,-0.21174386143684387,3.0801331996917725,76,368,0.01274483185261488,660.2376824400001,198211,662.77,2597,,
200000,-68.97528076171875,0.0003,-0.7820705771446228,3.2460477352142334,,,0.012729375623166561,,199899,,,1091.61898482783,904.7
200449,-70.55436706542969,0.0003,-0.7898375988006592,2.3027071952819824,76,372,0.01275912206619978,656.4445686,200348,659.4,2633,,
201812,-70.94908142089844,0.0003,-0.22992515563964844,3.082587718963623,76,376,0.013013627380132675,658.7509756,201711,658.83,2649,,
203998,-71.15234375,0.0003,0.22690871357917786,4.616904258728027,76,380,0.012741982005536556,652.3180958,203897,649.6,2672,,
205000,-75.43595123291016,0.0003,-0.011493027210235596,2.8557844161987305,,,0.012959839776158333,,204899,,,738.1647962404211,641.6
205831,-74.59138488769531,0.0003,0.6719045639038086,4.028870105743408,76,384,0.0128542585298419,649.50835994,205730,640.81,2701,,
209554,-74.18698120117188,0.0003,-1.859527349472046,2.4394664764404297,76,388,0.012727244757115841,671.4101798400001,209453,647.36,2742,,
210000,-75.68582153320312,0.0003,-1.038435697555542,2.7674269676208496,,,0.012828693725168705,,209899,,,705.181272486283,694.9
211897,-73.20882415771484,0.0003,-0.7056703567504883,2.317173480987549,76,392,0.012844368815422058,681.6541447399999,211796,646.78,2777,,
213118,-75.81436920166016,0.0003,0.5478116273880005,5.081073760986328,76,396,0.013042943552136421,674.76266125,213017,642.47,2791,,
215000,-80.00616455078125,0.0003,1.4996529817581177,4.002969741821289,,,0.012806721031665802,,214899,,,596.7903264979832,562.8
216465,-77.15898132324219,0.0003,-0.6694848537445068,3.966660976409912,76,400,0.012600970454514027,695.8240567500001,216364,664.37,2835,,
218436,-75.62368774414062,0.0003,0.1330423206090927,3.8402628898620605,76,404,0.01281730830669403,685.5973083900001,218335,652.91,2857,,
220000,-77.70805358886719,0.0003,1.0461405515670776,8.615442276000977,,,0.012860879302024841,,219899,,,862.8535494781099,699.6
221417,-76.82817840576172,0.0003,0.8758977651596069,5.837857246398926,76,408,0.01290870364755392,703.5205209499999,221316,659.4,2900,,
222378,-76.60790252685547,0.0003,-1.2496819496154785,3.049402952194214,76,412,0.013061783276498318,689.2656082899999,222277,629.01,2910,,
224817,-76.39408874511719,0.0003,-0.137467622756958,4.888705253601074,76,416,0.013153196312487125,679.0452850799999,224716,615.43,2937,,
225000,-77.74594116210938,0.0003,0.5179605484008789,4.475891590118408,,,0.013110066764056683,,224899,,,901.9693194513675,765.2
228234,-79.54914855957031,0.0003,0.5026956796646118,3.974181652069092,76,420,0.013231654651463032,689.35499667,228133,623.51,2987,,
230000,-77.25557708740234,0.0003,-0.9358875155448914,5.577775001525879,,,0.01292559877038002,,229899,,,849.6594926974387,694.7
231928,-79.64372253417969,0.0003,-0.17397239804267883,4.441324234008789,76,424,0.01291681919246912,720.7942032400001,231827,636.34,3036,,
235000,-80.25050354003906,0.0003,0.14015811681747437,4.128211975097656,,,0.013040425255894661,,234899,,,816.940900800773,579.4
235195,-82.09698486328125,0.0003,0.29121825098991394,4.741196632385254,76,428,0.012903491035103798,720.9341766599998,235094,645.64,3081,,
238975,-80.51020812988281,0.0003,-0.6914750337600708,5.015656471252441,76,432,0.01294804085046053,733.90817195,238874,651.18,3122,,
240000,-78.34428405761719,0.0003,-1.1553198099136353,8.661754608154297,,,0.013070075772702694,,239899,,,755.0899344631005,562.7
241257,-79.98458099365234,0.0003,-0.4294019937515259,4.2817301750183105,76,436,0.012966014444828033,734.9064687700001,241156,658.15,3154,,
243638,-81.98825073242188,0.0003,-0.023822367191314697,4.397603988647461,76,440,0.013111830689013004,733.42174324,243537,650.25,3181,,
245000,-84.84646606445312,0.0003,0.4142882823944092,4.684469223022461,,,0.01322465855628252,,244899,,,504.09830171771466,469.9
245894,-82.09288024902344,0.0003,1.756117820739746,6.609253883361816,76,444,0.01340454537421465,736.6281533900001,245793,652.26,3213,,
248297,-80.80411529541016,0.0003,-0.20427508652210236,4.464855194091797,76,448,0.013131664134562016,740.6158505799998,248196,646.11,3240,,
249952,-84.5640640258789,0.0003,1.917381763458252,16.057092666625977,76,452,0.012805132195353508,724.43589788,249851,635.48,3257,,
250000,-79.56903076171875,0.0003,-0.3009740710258484,3.8042709827423096,,,0.012682675383985043,,249899,,,1245.3366796268615,878.0
253089,-80.49127960205078,0.0003,-0.07974255084991455,6.037240982055664,76,456,0.013259001076221466,721.1098952300001,252988,630.54,3304,,
255000,-80.23629760742188,0.0003,1.1342229843139648,3.6273908615112305,,,0.013040429912507534,,254899,,,966.3260479179764,789.1
256668,-84.1409912109375,0.0003,0.02474665641784668,3.4636623859405518,76,460,0.013101992197334766,751.4076228200001,256567,649.76,3356,,
259204,-82.79176330566406,0.0003,-0.21136707067489624,6.314705848693848,76,464,0.013213691301643848,744.51999011,259103,648.92,3385,,
260000,-85.06167602539062,0.0003,-0.1706366240978241,4.3191962242126465,,,0.013191108591854572,,259899,,,1160.955801607285,558.1
263132,-83.43533325195312,0.0003,-0.5096378922462463,3.8242180347442627,76,468,0.013119935989379883,762.4283807799999,263031,648.2,3435,,
264423,-86.9710693359375,0.0003,1.2951443195343018,4.513034820556641,76,472,0.013029075227677822,766.7962420199999,264322,639.74,3448,,
265000,-85.74986267089844,0.0003,-1.0731799602508545,5.213985443115234,,,0.013107185252010822,,264899,,,828.7851333389524,439.8
266369,-86.88101196289062,0.0003,1.017050862312317,5.303251266479492,76,476,0.012975872494280338,793.02933847,266268,645.57,3476,,
268559,-89.070068359375,0.0003,0.28806591033935547,5.897549629211426,76,480,0.013161981478333473,810.1634594499999,268458,645.61,3500,,
270000,-87.51990509033203,0.0003,-1.4212673902511597,3.9626455307006836,,,0.01291588880121708,,269899,,,711.6928888061142,617.7
272179,-88.51469421386719,0.0003,-0.3047933280467987,4.760876178741455,76,484,0.013000291772186756,849.78321101,272078,663.48,3549,,
275000,-90.75120544433594,0.0003,-0.11737838387489319,4.453228950500488,,,0.013309111818671227,,274899,,,876.4423946604832,626.8
275561,-85.40666198730469,0.0003,-0.1275663822889328,4.610357761383057,76,488,0.013241942040622234,852.2906634400002,275460,660.07,3595,,
278730,-88.61019897460938,0.0003,0.88263338804245,5.224081993103027,76,492,0.013633275404572487,867.99571545,278629,668.33,3629,,
280000,-87.90406799316406,0.0003,0.3203815817832947,8.492061614990234,,,0.013433960266411304,,279899,,,589.6527385789202,507.0
281465,-88.37834930419922,0.0003,-0.08065807819366455,5.851679801940918,76,496,0.013092911802232265,901.8702083399999,281364,683.47,3668,,
283772,-86.12786865234375,0.0003,-0.8472101092338562,5.91303825378418,76,500,0.013570058159530163,896.8961638400001,283671,673.07,3694,,
285000,-90.75462341308594,0.0003,1.2798445224761963,5.394526958465576,,,0.013342121616005898,,284899,,,914.3924737971741,599.7
285019,-90.07553100585938,0.0003,0.15302780270576477,4.365501880645752,76,504,0.01334471721202135,900.0994969799999,284918,665.83,3716,,
286865,-91.5009765625,0.0003,1.223415493965149,3.204216957092285,76,508,0.012999857775866985,877.99797711,286764,654.48,3736,,
289892,-92.0097427368164,0.0003,0.1775255799293518,9.880552291870117,76,512,0.013729775324463844,923.25143076,289791,675.14,3769,,
290000,-89.0361099243164,0.0003,-2.2164974212646484,6.903663635253906,,,0.013555312529206276,,289899,,,1393.8778914323775,758.1
291481,-92.72498321533203,0.0003,0.14743584394454956,5.555415153503418,76,516,0.013952227309346199,922.7620104099998,291380,666.64,3797,,
292048,-92.91546630859375,0.0003,-0.16258789598941803,6.828053951263428,76,520,0.01365566998720169,901.1025482499998,291947,638.14,3804,,
294367,-95.59999084472656,0.0003,-0.149652898311615,5.548581123352051,76,524,0.013759536668658257,889.8182898300001,294266,624.39,3829,,
295000,-97.75691986083984,0.0003,1.09845769405365,8.403498649597168,,,0.013743176124989986,,294899,,,1122.4551297384082,618.9
297587,-92.46060180664062,0.0003,0.2866166830062866,17.547710418701172,76,528,0.01365337148308754,909.9573946400001,297486,623.92,3873,,
299508,-91.90277099609375,0.0003,1.2571290731430054,6.663151741027832,76,532,0.01380040030926466,901.0641285299998,299407,605.33,3894,,
300000,-94.67686462402344,0.0003,0.14021408557891846,4.275764465332031,,,0.013625651597976685,,299899,,,1210.9401128960017,598.4
301700,-94.6772232055664,0.0003,-0.46473008394241333,5.655011177062988,76,536,0.013900278136134148,900.23895229,301599,604.43,3925,,
302881,-88.10005950927734,0.0003,-1.5223733186721802,5.507035255432129,76,540,0.014078381471335888,897.5170493800001,302780,592.43,3938,,
305000,-95.71217346191406,0.0003,-0.01352846622467041,5.3073530197143555,,,0.014156900346279144,,304899,,,1109.201866932679,584.3
305692,-95.33992004394531,0.0003,-0.03396892547607422,7.565219402313232,76,544,0.014095617458224297,919.61071169,305591,597.98,3977,,
309332,-89.89927673339844,0.0003,-0.9990381598472595,8.415695190429688,76,548,0.013913414441049099,936.82999291,309231,610.35,4017,,
310000,-96.60313415527344,0.0003,1.6280003786087036,7.207321643829346,,,0.014137634076178074,,309899,,,1588.9092369489604,860.0
311981,-98.54547119140625,0.0003,0.13529637455940247,82.89212036132812,76,552,0.013892969116568565,961.57432395,311880,620.29,4057,,
314752,-97.91732025146484,0.0003,-0.5392553210258484,5.609247207641602,76,556,0.01433367095887661,984.5587112199999,314651,616.63,4088,,
315000,-99.25404357910156,0.0003,0.6158732771873474,9.86224365234375,,,0.014222288504242897,,314899,,,1556.595049024721,760.1
318158,-103.44117736816406,0.0003,1.003112554550171,7.156878471374512,76,560,0.014182041399180889,998.4710338600001,318057,614.9,4138,,
320000,-95.30296325683594,0.0003,0.30521029233932495,5.463253974914551,,,0.014187121763825417,,319899,,,1951.5574850990495,811.3
321626,-99.02897644042969,0.0003,-1.0823955535888672,5.324338912963867,76,564,0.01432983111590147,1037.4309133800002,321525,624.22,4191,,
322342,-95.09773254394531,0.0003,-0.8090931177139282,9.738029479980469,76,568,0.01442716084420681,997.42640338,322241,592.1,4200,,
324737,-98.03799438476562,0.0003,-1.606303095817566,7.995769500732422,76,572,0.014365529641509056,1032.04561559,324636,603.14,4227,,
325000,-110.67554473876953,0.0003,1.058113694190979,6.577284336090088,,,0.014330672100186348,,324899,,,1210.3244300526567,547.3
